Scenario,Scenario_Display,Algorithm,Run,Local_Parameter_Index,Global_Parameter_Index,Parameter_Type,cNDI,Within_Niche_Variance,Num_Pareto,K_eff
Malaria,Rural malaria transmission,MOBO-Full,0,15,15,Redundant,0.9782109352869722,0.07974138615958441,6,1
Malaria,Rural malaria transmission,MOBO-Full,0,16,16,Redundant,1.4706636496200165,0.1802376308594722,6,1
Malaria,Rural malaria transmission,MOBO-Full,0,17,17,Redundant,0.4211071188113014,0.01477760045946296,6,1
Malaria,Rural malaria transmission,MOBO-Full,0,18,18,Redundant,1.0379380445710775,0.08977628203066935,6,1
Malaria,Rural malaria transmission,MOBO-Full,0,19,19,Representative,0.9788331262921992,0.07984285742724671,6,1
Malaria,Rural malaria transmission,MOBO-Full,0,20,20,Redundant,0.5512629001855758,0.025324232093417675,6,1
Malaria,Rural malaria transmission,MOBO-Full,0,21,21,Redundant,0.5047037610717832,0.021227157203333628,6,1
Malaria,Rural malaria transmission,MOBO-Full,0,22,22,Redundant,1.1342945450727637,0.10721867624848569,6,1
Malaria,Rural malaria transmission,MOBO-Full,1,0,0,Redundant,0.3172877809367223,0.00838929466097912,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,1,1,Redundant,0.8642186718790577,0.06223949273536687,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,2,2,Redundant,1.0989354512587215,0.10063826050276747,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,3,3,Representative,1.069281000650852,0.09528015486274058,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,4,4,Redundant,0.8882411731247828,0.06574769846950754,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,5,5,Redundant,0.28878149325682023,0.006949562570636575,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,6,6,Redundant,0.7032612626665249,0.041214700297276245,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,7,7,Redundant,0.5160913441527742,0.022195856292451438,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,8,8,Representative,0.2585021010382117,0.005568611353430819,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,9,9,Redundant,1.19933069313765,0.11986617595850299,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,10,10,Redundant,0.9328392782652569,0.07251575992287046,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,11,11,Representative,1.1893815939721506,0.11788571467331115,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,12,12,Redundant,0.5929528197093711,0.029299420533441162,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,13,13,Redundant,1.0554593849980631,0.0928328761150408,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,14,14,Representative,0.1678334428043427,0.0023473387102965477,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,15,15,Redundant,1.191338266130841,0.1182739053623032,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,16,16,Redundant,1.179880517915648,0.11600983637974145,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,17,17,Redundant,0.937279718578654,0.0732077725715734,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,18,18,Redundant,0.45713759588670283,0.017414565131089535,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,19,19,Representative,0.7948102113889188,0.05264360601067482,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,20,20,Redundant,0.3821542313186334,0.012170154709561298,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,21,21,Redundant,1.1677229022696831,0.11363139804042766,5,1
Malaria,Rural malaria transmission,MOBO-Full,1,22,22,Redundant,0.8220431311706409,0.05631290912540261,5,1
Malaria,Rural malaria transmission,MOBO-Full,2,0,0,Redundant,0.9979802623096585,0.08299705032997123,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,1,1,Redundant,0.6609366647261888,0.036403106231614885,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,2,2,Redundant,1.0969000104630315,0.10026580274614988,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,3,3,Representative,0.28225167243072563,0.006638833882495136,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,4,4,Redundant,0.9736510009346473,0.07899968930175338,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,5,5,Redundant,0.8164357952916367,0.05554728398612395,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,6,6,Redundant,0.8546159399993251,0.060864033741744164,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,7,7,Redundant,0.8504815667533897,0.06027657461560837,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,8,8,Representative,0.6005914693953585,0.030059176092539646,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,9,9,Redundant,1.102385369752276,0.10127112528698855,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,10,10,Redundant,0.6521808518612211,0.035444988627869,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,11,11,Representative,0.9799855189477751,0.08003096811227833,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,12,12,Redundant,0.6883564287573488,0.03948621441763092,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,13,13,Redundant,0.9260864104978349,0.07146966997573036,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,14,14,Representative,0.9799326812973129,0.08002233832287842,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,15,15,Redundant,0.7183891685181301,0.04300691645368086,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,16,16,Redundant,0.8866967425569133,0.06551925943842009,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,17,17,Redundant,0.7868532403099548,0.05159483514885631,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,18,18,Redundant,0.7291146989977803,0.04430068702455198,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,19,19,Representative,0.888152862115792,0.06573462554037277,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,20,20,Redundant,0.9653188232218805,0.07765336920553967,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,21,21,Redundant,0.6992649445668976,0.04074762189167887,10,2
Malaria,Rural malaria transmission,MOBO-Full,2,22,22,Redundant,0.4212688571114603,0.014788954164332993,10,2
Malaria,Rural malaria transmission,MOBO-Full,3,0,0,Redundant,1.1589750758350923,0.11193526886724649,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,1,1,Redundant,0.8839532768225078,0.06511444963377076,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,2,2,Redundant,1.0248084371368535,0.08751936106890668,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,3,3,Representative,1.015251975132405,0.08589471441752079,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,4,4,Redundant,1.110630213193102,0.10279162253811294,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,5,5,Redundant,1.082629551418844,0.09767389546711394,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,6,6,Redundant,1.0624996027445999,0.09407545048603604,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,7,7,Redundant,0.8721774824366183,0.06339113007245648,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,8,8,Representative,0.9760771834525636,0.07939388900472412,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,9,9,Redundant,0.25659096339678095,0.005486576874740682,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,10,10,Redundant,1.3231052195734831,0.14588395183854957,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,11,11,Representative,1.2186125692815315,0.12375138283424462,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,12,12,Redundant,0.3744495393493209,0.011684371459909885,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,13,13,Redundant,0.8516071500097288,0.060436228162307724,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,14,14,Representative,1.0894139519092307,0.09890189655120732,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,15,15,Redundant,1.2674748877587094,0.1338743825915794,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,16,16,Redundant,1.132820093163234,0.10694011362286317,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,17,17,Redundant,1.1633482577151526,0.11278159739407342,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,18,18,Redundant,0.39531669066155567,0.013022940492967008,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,19,19,Representative,0.49973337565672304,0.020811120562105292,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,20,20,Redundant,0.8576622016326487,0.061298704342446844,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,21,21,Redundant,1.3310451658539502,0.14764010279526413,8,1
Malaria,Rural malaria transmission,MOBO-Full,3,22,22,Redundant,1.1874982456535546,0.11751267361918914,8,1
Malaria,Rural malaria transmission,MOBO-Full,4,0,0,Redundant,1.1356007349696973,0.10746575243864305,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,1,1,Redundant,0.7868928970242149,0.051600035948930145,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,2,2,Redundant,1.1023624388357807,0.10126691221299754,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,3,3,Representative,0.8597496249563653,0.061597451467717564,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,4,4,Redundant,1.3855037386367588,0.15996838414803632,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,5,5,Redundant,0.9703470677811855,0.0784644526626287,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,6,6,Redundant,0.5496931043986748,0.025180209085287703,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,7,7,Redundant,1.138607771215681,0.10803563805606174,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,8,8,Representative,0.9976711152850272,0.0829456378561725,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,9,9,Redundant,1.332500626457375,0.1479631599591081,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,10,10,Redundant,1.241588443786124,0.1284618219786041,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,11,11,Representative,1.1705903532721613,0.1141901479311536,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,12,12,Redundant,0.3949638457356214,0.012999703286522645,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,13,13,Redundant,0.8669942350778258,0.06263991697151534,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,14,14,Representative,0.6182079321889518,0.03184842061844496,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,15,15,Redundant,1.1548076829805074,0.11113173205590067,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,16,16,Redundant,1.2978498374292553,0.1403678500429287,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,17,17,Redundant,0.5895971748045009,0.028968735711454103,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,18,18,Redundant,0.6482559765859066,0.03501965093161229,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,19,19,Representative,0.8891243151437624,0.06587850398165539,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,20,20,Redundant,1.0947163483574518,0.09986699028008948,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,21,21,Redundant,0.8032022400945125,0.053761153207736896,6,1
Malaria,Rural malaria transmission,MOBO-Full,4,22,22,Redundant,0.6226961268523438,0.03231253886640919,6,1
Malaria,Rural malaria transmission,MOBO-Full,5,0,0,Redundant,0.8200585584144955,0.056041336602405054,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,1,1,Redundant,0.6817708128784832,0.03873428677441565,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,2,2,Redundant,0.7832656396801038,0.05112542185862351,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,3,3,Representative,1.3145990821275886,0.14401422889422488,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,4,4,Redundant,1.4577999003719142,0.17709837912703025,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,5,5,Redundant,0.7679046173135416,0.049139791774288066,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,6,6,Redundant,0.9608177652667146,0.07693089817101029,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,7,7,Redundant,0.38834881937986154,0.012567900459477695,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,8,8,Representative,1.265771722788652,0.13351483785094603,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,9,9,Redundant,1.1622355495525953,0.11256595605365195,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,10,10,Redundant,0.7567674712006883,0.04772475045562373,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,11,11,Representative,1.0837895000155264,0.09788330669532541,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,12,12,Redundant,0.9882134185217214,0.08138048004553224,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,13,13,Redundant,0.8858113529244159,0.06538847941414867,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,14,14,Representative,1.230094353946958,0.12609434330101532,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,15,15,Redundant,0.7384946727750041,0.045447865143088365,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,16,16,Redundant,1.3221135218576503,0.14566534705656997,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,17,17,Redundant,0.41033823888663684,0.014031455857715555,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,18,18,Redundant,1.404160919080067,0.1643056572226482,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,19,19,Representative,1.0328620967860536,0.08890034258144026,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,20,20,Redundant,0.5231548178633927,0.02280758028780663,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,21,21,Redundant,0.5721515426500431,0.027279782313068674,8,1
Malaria,Rural malaria transmission,MOBO-Full,5,22,22,Redundant,0.9403382527384068,0.07368633579692664,8,1
Malaria,Rural malaria transmission,MOBO-Full,6,0,0,Redundant,0.08218707905517447,0.0005628929969684582,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,1,1,Redundant,1.30179205873566,0.14122188034893565,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,2,2,Redundant,0.3049751498151621,0.007750820167065047,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,3,3,Representative,0.4468830112258517,0.016642035476857057,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,4,4,Redundant,0.3341275474219286,0.009303434828849426,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,5,5,Redundant,0.4425537594972312,0.016321152503761094,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,6,6,Redundant,0.9861599062278559,0.08104261338761112,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,7,7,Redundant,0.5810429090148955,0.028134238509707674,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,8,8,Representative,1.0003941739306919,0.08339904193620595,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,9,9,Redundant,1.3570592726204753,0.15346748911710115,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,10,10,Redundant,0.8743470661424481,0.06370689933932554,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,11,11,Representative,0.26736003029621114,0.005956782149999244,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,12,12,Redundant,1.3165128790181233,0.1444338467183823,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,13,13,Redundant,0.7260094236942861,0.04392414027440913,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,14,14,Representative,0.3834556585375274,0.012253186838704066,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,15,15,Redundant,0.8614016594449838,0.06183440157454765,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,16,16,Redundant,1.2528464178970626,0.13080201223645846,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,17,17,Redundant,0.49503769707722534,0.02042186012729356,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,18,18,Redundant,1.0296951313521188,0.08835600529418808,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,19,19,Representative,1.0595327553032239,0.0935508049633701,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,20,20,Redundant,0.983248286520595,0.08056476607880718,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,21,21,Redundant,0.5887508216574516,0.0288856275001937,3,1
Malaria,Rural malaria transmission,MOBO-Full,6,22,22,Redundant,0.7918415810183644,0.052251090785805254,3,1
Malaria,Rural malaria transmission,MOBO-Full,7,0,0,Redundant,1.0854332523845038,0.09818044544850014,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,1,1,Redundant,1.1814903656798437,0.11632662368285755,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,2,2,Redundant,1.0248496077231435,0.0875263932041901,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,3,3,Representative,1.0920990074903048,0.09939002018010906,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,4,4,Redundant,1.415917181576486,0.16706845542362495,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,5,5,Redundant,1.0769993410550205,0.09666063171941237,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,6,6,Redundant,1.0596078636589428,0.09356406872732237,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,7,7,Redundant,1.0960715076860743,0.10011439583010201,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,8,8,Representative,1.26491787836515,0.13333476991731602,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,9,9,Redundant,1.0174553437739553,0.08626794804784811,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,10,10,Redundant,1.3062016370780187,0.142180226392108,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,11,11,Representative,0.9699946904467516,0.07840747495790745,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,12,12,Redundant,0.4191456877235253,0.01464025896143558,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,13,13,Redundant,0.9697213157080247,0.0783632858448752,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,14,14,Representative,0.8639381216766026,0.06219908984050801,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,15,15,Redundant,0.9155126374424235,0.06984694910973187,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,16,16,Redundant,1.199419034815683,0.11988383508984872,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,17,17,Redundant,0.9035755942558431,0.06803740454456668,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,18,18,Redundant,0.7345527357310777,0.04496397679750088,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,19,19,Representative,0.605099880409251,0.030512155439274158,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,20,20,Redundant,1.2621084647801428,0.1327431480724741,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,21,21,Redundant,0.9784092855304822,0.07977372750102239,8,1
Malaria,Rural malaria transmission,MOBO-Full,7,22,22,Redundant,0.7195761293899845,0.04314915049898931,8,1
Malaria,Rural malaria transmission,MOBO-Full,8,0,0,Redundant,0.18470598961662002,0.002843025216687912,3,1
Malaria,Rural malaria transmission,MOBO-Full,8,1,1,Redundant,0.48833915208730977,0.019872927288446057,3,1
Malaria,Rural malaria transmission,MOBO-Full,8,2,2,Redundant,0.2384575235719797,0.004738499212340104,3,1
Malaria,Rural malaria transmission,MOBO-Full,8,3,3,Representative,0.5864964415966307,0.02866483966712584,3,1
Malaria,Rural malaria transmission,MOBO-Full,8,4,4,Redundant,0.6451274021615002,0.03468244708497051,3,1
Malaria,Rural malaria transmission,MOBO-Full,8,5,5,Redundant,0.6686976931232843,0.03726305039903351,3,1
Malaria,Rural malaria transmission,MOBO-Full,8,6,6,Redundant,0.38316699657180525,0.012234745605154819,3,1
